Tract,Pop_Tot,Pop_18,%White,%Black,%Hispanic_Latino,%Asian,%Other,%Mixed,%Edu_hs,%Edu_bac,J_Tot,J_W_1,J_B_1,J_W_2,J_B_2,J_B_3,Median_Inc,Agg_Inc,M_Age_Wor,M_Age_All,Transit_all,Perc_Drive,Perc_Transit_all,Perc_Bus,Perc_Subway
36047040400,2459,1962,44.164294428629525,1.464009760065067,5.937372915819439,46.360309068727126,0.6100040666937779,1.464009760065067,74.61773700305811,27.217125382262996,1161,385,275,265,70,166,61087,73259900.0,44.4,42.9,531,45.248474280732346,46.29468177855275,3.1386224934612033,43.156059285091544
36047027600,3646,2865,26.49478880965442,0.27427317608337903,34.47613823368075,36.36862314865606,0.0,2.3861766319253976,67.32984293193718,24.921465968586386,1888,326,447,374,420,321,53283,90326200.0,38.2,36.4,1072,22.0532319391635,58.22922324823465,9.777294948397609,47.41988049972841
36047038600,3669,2752,35.65004088307441,0.027255382938130283,27.555192150449713,34.45080403379667,0.2998092123194331,2.016898337421641,82.84883720930233,34.156976744186046,1513,623,351,380,93,66,83594,104904500.0,44.3,38.1,768,32.47978436657682,51.75202156334232,3.908355795148248,47.84366576819407
36047043000,3283,2555,44.136460554371006,0.0,11.14833993298812,42.88760280231496,0.0,1.8275967103259214,73.46379647749511,28.57142857142857,1412,320,472,197,260,163,38160,60873900.0,41.2,38.9,863,23.65204888569375,62.04169662113588,6.6858375269590224,55.35585909417685
36047048600,3200,2115,30.4375,1.53125,23.875,43.75,0.0,0.40625,65.53191489361701,22.174940898345152,1205,250,283,323,120,229,50250,56101700.0,40.3,30.6,649,24.93617021276596,55.234042553191486,7.914893617021276,43.829787234042556
36047052800,1799,1423,59.69983324068927,6.003335186214564,12.395775430794886,20.566981656475818,0.0,1.3340744858254585,82.00983836964161,56.289529163738585,864,483,113,124,30,114,87212,82782600.0,39.8,40.3,483,20.89728453364817,57.02479338842975,2.95159386068477,53.246753246753244
36047055000,3382,2659,73.44766410408042,1.8036664695446483,12.655233589591958,11.147250147841515,0.0,0.9461856889414548,92.17751034223393,42.23392252726589,1497,594,314,302,167,120,60851,101151900.0,43.8,40.8,916,29.98661311914324,61.31191432396251,3.614457831325301,56.22489959839358
36047058900,1691,1504,83.3826138379657,0.0,12.12300413956239,2.1880544056771143,0.0,2.3063276167947957,92.95212765957447,48.869680851063826,1040,535,179,147,109,70,85500,79824200.0,34.5,35.7,614,20.412371134020617,63.298969072164944,2.6804123711340204,59.381443298969074
36047026300,2015,1623,23.92059553349876,60.397022332506204,10.818858560794045,3.1265508684863526,0.34739454094292804,1.3895781637717122,91.06592729513248,39.30991990141713,1070,479,253,201,55,82,41875,58504900.0,31.7,30.7,777,10.08991008991009,77.62237762237763,10.68931068931069,66.93306693306693
36047027900,3660,3044,14.59016393442623,69.75409836065573,9.153005464480875,1.174863387978142,0.3551912568306011,4.972677595628415,82.32588699080158,36.826544021024965,2015,1003,338,396,123,155,64700,131666300.0,35.0,33.9,1252,22.507552870090635,63.041289023162136,11.832829808660625,51.20845921450151
36047028600,5110,3796,47.00587084148728,1.643835616438356,17.455968688845402,23.835616438356162,0.0,10.058708414872799,89.62065331928346,39.831401475237094,2406,600,680,623,153,350,40325,109329200.0,39.6,37.1,1484,25.790139064475348,62.53687315634219,18.331226295828067,44.20564686051412
36047037100,4711,3471,9.82806198259393,70.3672256421142,17.10889407769051,0.955211207811505,0.0,1.7406070897898536,89.2250072025353,22.731201382886777,2222,801,514,423,210,274,64848,139756300.0,40.9,33.0,1637,16.23228166438043,74.85139460448103,5.486968449931413,68.08413351623228
36047037900,4660,3583,9.742489270386265,80.51502145922747,7.274678111587983,0.944206008583691,0.0,1.5236051502145922,87.16159642757466,26.346636896455482,2269,869,840,256,167,137,46429,129049100.0,38.7,33.8,1494,21.814930710773357,66.78587393831023,2.9056772463120253,63.880196691998215
36047057800,3260,2496,46.59509202453987,1.1042944785276074,18.15950920245399,29.9079754601227,0.0,4.233128834355828,80.56891025641025,25.68108974358974,1383,352,268,436,116,211,47466,88820900.0,39.2,35.3,641,23.670411985018728,48.01498127340824,8.239700374531834,38.42696629213483
36047059000,1834,1451,43.23882224645583,2.8353326063249726,16.957470010905126,35.11450381679389,0.0,1.8538713195201746,76.49896623018608,37.14679531357684,815,330,257,148,52,28,69250,47175500.0,33.8,33.9,468,26.748466257668714,57.423312883435585,3.8036809815950923,52.02453987730061
36047061600,1465,1272,89.89761092150171,5.460750853242321,4.6416382252559725,0.0,0.0,0.0,89.07232704402516,56.68238993710691,452,318,39,73,20,2,110170,70145900.0,48.9,64.5,129,54.157303370786515,28.98876404494382,2.0224719101123596,24.49438202247191
36047065600,1725,1261,69.27536231884058,0.927536231884058,11.652173913043478,17.27536231884058,0.0,0.8695652173913043,93.10071371927042,28.39016653449643,798,277,147,234,114,26,86897,63427900.0,40.2,38.7,278,48.84910485933504,35.54987212276215,17.135549872122763,18.414322250639387
36047067200,1640,1348,13.048780487804878,71.64634146341463,3.6585365853658534,11.646341463414634,0.0,0.0,81.00890207715133,19.955489614243323,794,405,149,131,47,62,84438,49377200.0,42.8,38.8,382,41.81360201511335,48.11083123425693,16.624685138539043,30.730478589420656
