Tract,Pop_Total,%White,%Black,%Hispanic_Latino,%Asian,%Other,%Mixed,Median_Income,%Edu_Att
36005032400,3177,11.39439723009128,25.87346553352219,52.313503305004716,6.515580736543909,3.147623544224111,0.7554296506137866,19349,11.11111111111111
36005033400,15,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,-666666666,0.0
36005036300,7517,2.9666090195556736,21.750698416921644,73.40694425967807,0.0,1.6096847146468005,0.2660635891978183,22226,9.16589064786484
36005036902,2074,1.7357762777242043,36.9334619093539,61.330761812921885,0.0,0.0,0.0,16293,6.653809064609451
36005037300,6373,0.815942256394163,39.275066687588264,59.76777028087243,0.0,0.01569119723834929,0.1255295779067943,28900,5.758669386474188
36005037800,2900,1.0344827586206897,63.310344827586206,35.0,0.6551724137931034,0.0,0.0,41333,11.655172413793103
36005037900,5469,0.2925580544889376,44.66995794477967,50.46626439934174,2.1027610166392394,1.8102029621503017,0.6582556226001097,24183,5.357469372828671
36005038700,3823,15.197488883076119,19.56578603191211,64.0596390269422,0.6800941668846455,0.4969918911849333,0.0,35970,8.50117708605807
36005039600,5022,0.8164078056551175,72.50099561927519,21.764237355635206,0.23894862604540024,2.369573874950219,2.309836718438869,44458,8.542413381123058
36005040100,4478,1.9651630192050022,9.892809289861546,86.89146940598481,0.6029477445288075,0.3796337650736936,0.2679767753461367,37012,5.8954890576150065
36005040600,3547,0.05638567803777841,79.58838455032422,18.832816464617988,1.522413307020017,0.0,0.0,49671,13.786298280236819
36005016700,3695,0.8660351826792965,42.976995940460085,55.128552097428965,0.0,0.16238159675236805,0.8660351826792965,31600,7.902571041948579
36005022401,2498,8.00640512409928,16.453162530024017,66.77341873498798,5.3642914331465175,2.922337870296237,0.4803843074459567,55909,16.89351481184948
36005002800,5151,0.9900990099009901,68.33624538924481,30.013589594253542,0.0,0.0,0.6600660066006601,51138,21.66569598136284
36005007900,7188,0.13912075681691707,27.267668336115747,69.88035614913744,0.0,1.530328324986088,1.1825264329437952,26307,4.869226488592098
36005015800,1314,40.48706240487062,2.663622526636225,51.67427701674278,3.8051750380517504,0.0,1.36986301369863,55700,13.774733637747335
36005001900,3141,10.824578159821712,29.831263928685132,54.56860872333652,2.292263610315186,0.7004138809296403,1.7828716969118115,45156,15.281757402101242
36005004200,7697,5.313758607249578,34.59789528387683,59.321813693646874,0.41574639469923347,0.0,0.3507860205274782,43293,8.548785241002989
36005005100,5737,0.0,30.399163325780027,69.0081924350706,0.5926442391493811,0.0,0.0,19115,4.3228168032072505
36005005001,4604,0.9122502172024326,24.413553431798434,71.85056472632493,1.0425716768027802,1.1946133796698521,0.5864465682015638,27009,7.819287576020852
36005005002,5592,1.0729613733905579,18.222460658082976,79.00572246065808,0.9656652360515022,0.08941344778254649,0.6437768240343348,31795,9.281115879828326
